qID	sentence	option1	option2	answer	ed	gender	wid	ctx	url
364-2	Adam ate a great deal of rice but Jason did not because _ was trying to decrease their carb consumption.	Adam	Jason	2	1	m	A1WAWEY2810TFN	rice	https://www.wikihow.com/Freeze-Rice
760-1	Mary knew that their ring contained real diamonds but Susan did not because _ was an expert on gemstones.	Mary	Susan	1	2	f	A1WAWEY2810TFN	real	https://www.wikihow.com/Become-a-Real-Estate-Agent-in-Washington
760-2	Mary knew that their ring contained real diamonds but Susan did not because _ was a novice on gemstones.	Mary	Susan	2	2	f	A1WAWEY2810TFN	real	https://www.wikihow.com/Become-a-Real-Estate-Agent-in-Washington
956-1	Mary wished to become an Ambassador but Susan did not as _ was very ambitious.	Mary	Susan	1	1	f	A1WAWEY2810TFN	ambassador	https://www.wikihow.com/Become-a-U.S.-Ambassador
956-2	Mary wished to become an Ambassador but Susan did not as _ was very demotivated.	Mary	Susan	2	1	f	A1WAWEY2810TFN	ambassador	https://www.wikihow.com/Become-a-U.S.-Ambassador
957-1	Mary was really very good at conversation but Susan was not because _ was very erudite.	Mary	Susan	1	1	f	A1WAWEY2810TFN	conversation	https://www.wikihow.com/Join-a-Conversation
957-2	Mary was really very good at conversation but Susan was not because _ was very inarticulate.	Mary	Susan	2	1	f	A1WAWEY2810TFN	conversation	https://www.wikihow.com/Join-a-Conversation
162-1	Adam was afraid of being alone in the dark but Jason was not as _ was very cowardly.	Adam	Jason	1	1	m	A1WAWEY2810TFN	afraid	https://www.wikihow.com/Stop-Being-Afraid-of-Being-Loved-or-Falling-in-Love
162-2	Adam was afraid of being alone in the dark but Jason was not as _ was very brave.	Adam	Jason	2	1	m	A1WAWEY2810TFN	afraid	https://www.wikihow.com/Stop-Being-Afraid-of-Being-Loved-or-Falling-in-Love
163-1	Mary had perfect recollection of being a child but Susan did not because _ had a good memory.	Mary	Susan	1	1	f	A1WAWEY2810TFN	child	https://www.wikihow.com/Tell-a-Child-About-an-Absent-Parent
163-2	Mary had perfect recollection of being a child but Susan did not because _ had a bad memory.	Mary	Susan	2	1	f	A1WAWEY2810TFN	child	https://www.wikihow.com/Tell-a-Child-About-an-Absent-Parent
167-1	Adam was happy to try to put a shelf up but Jason was not because _ was very competent at DIY.	Adam	Jason	1	1	m	A1WAWEY2810TFN	shelf	https://www.wikihow.com/Make-a-Hanging-Rope-Shelf
167-2	Adam was happy to try to put a shelf up but Jason was not because _ was very inept at DIY.	Adam	Jason	2	1	m	A1WAWEY2810TFN	shelf	https://www.wikihow.com/Make-a-Hanging-Rope-Shelf
385-1	Mary knew how to install a computer operating system but Susan did not as _ was very good with technology.	Mary	Susan	1	1	f	A1WAWEY2810TFN	install	https://www.wikihow.com/Install-Molding
385-2	Mary knew how to install a computer operating system but Susan did not as _ was very poor with technology.	Mary	Susan	2	1	f	A1WAWEY2810TFN	install	https://www.wikihow.com/Install-Molding
777-1	Mary has long legs and Susan does not so _ finds it very much easier to reach high shelves.	Mary	Susan	1	1	f	A1WAWEY2810TFN	long	https://www.wikihow.com/Grow-Long-Hair-if-You-Are-a-Black-Woman
777-2	Mary has long legs and Susan does not so _ finds it very much harder to reach high shelves.	Mary	Susan	2	1	f	A1WAWEY2810TFN	long	https://www.wikihow.com/Grow-Long-Hair-if-You-Are-a-Black-Woman
587-1	It was easy for Adam to obtain a pay rise but not for Jason was _ was very dedicated.	Adam	Jason	1	1	m	A1WAWEY2810TFN	obtain	https://www.wikihow.com/Obtain-a-Zoning-Permit
587-2	It was easy for Adam to obtain a pay rise but not for Jason was _ was very slothful.	Adam	Jason	2	1	m	A1WAWEY2810TFN	obtain	https://www.wikihow.com/Obtain-a-Zoning-Permit
588-1	Mary collected fine china dishes but Susan preferred plastic as _ was very careful with their possessions.	Mary	Susan	1	1	f	A1WAWEY2810TFN	plastic	https://www.wikihow.com/Paint-on-Plastic
588-2	Mary collected fine china dishes but Susan preferred plastic as _ was very careless with their possessions.	Mary	Susan	2	1	f	A1WAWEY2810TFN	plastic	https://www.wikihow.com/Paint-on-Plastic
782-1	Mary wanted to look after a puppy but Susan did not because _ loved animals.	Mary	Susan	1	1	f	A1WAWEY2810TFN	puppy	https://www.wikihow.pet/Take-Care-of-a-Runt-Puppy
782-2	Mary wanted to look after a puppy but Susan did not because _ hated animals.	Mary	Susan	2	1	f	A1WAWEY2810TFN	puppy	https://www.wikihow.pet/Take-Care-of-a-Runt-Puppy
977-1	Adam took an aspirin when they had a headache but Jason did not because _ had a low pain threshold.	Adam	Jason	1	1	m	A1WAWEY2810TFN	pain	https://www.wikihow.com/Relieve-Heel-Pain
977-2	Adam took an aspirin when they had a headache but Jason did not because _ had a high pain threshold.	Adam	Jason	2	1	m	A1WAWEY2810TFN	pain	https://www.wikihow.com/Relieve-Heel-Pain
980-1	At a party Mary lit a cigar but Susan did not because _ was feeling happy.	Mary	Susan	1	1	f	A1WAWEY2810TFN	cigar	https://www.wikihow.com/Light-a-Cigar
980-2	At a party Mary lit a cigar but Susan did not because _ was feeling sad.	Mary	Susan	2	1	f	A1WAWEY2810TFN	cigar	https://www.wikihow.com/Light-a-Cigar
596-1	Mary liked to keep their house clean but Susan did not as _ was really very untidy.	Mary	Susan	1	1	f	A1WAWEY2810TFN	clean	https://www.wikihow.life/Clean-a-Water-Dispenser
596-2	Mary liked to keep their house clean but Susan did not as _ was really very neat.	Mary	Susan	2	1	f	A1WAWEY2810TFN	clean	https://www.wikihow.life/Clean-a-Water-Dispenser
184-1	Adam used to drink a lot of wine and Jason did not because _ was an alcoholic.	Adam	Jason	1	2	m	A1WAWEY2810TFN	wine	https://www.wikihow.com/Make-Pomegranate-Wine
184-2	Adam used to drink a lot of wine and Jason did not because _ was a teetotaller.	Adam	Jason	2	2	m	A1WAWEY2810TFN	wine	https://www.wikihow.com/Make-Pomegranate-Wine
393-1	If they had to sit an exam Adam would do better than Jason because _ would be very calm.	Adam	Jason	1	1	m	A1WAWEY2810TFN	exam	https://www.wikihow.com/Do-Well-on-a-Piano-Exam
393-2	If they had to sit an exam Adam would do better than Jason because _ would be very panicked.	Adam	Jason	2	1	m	A1WAWEY2810TFN	exam	https://www.wikihow.com/Do-Well-on-a-Piano-Exam
790-1	When asked a favour Adam could never refuse but Jason easily could because _ was a very giving person.	Adam	Jason	1	1	m	A1WAWEY2810TFN	refuse	https://www.wikihow.com/Help-Kidney-Failure-Patients-Who-Refuse-Dialysis
790-2	When asked a favour Adam could never refuse but Jason easily could because _ was a very taking person.	Adam	Jason	2	1	m	A1WAWEY2810TFN	refuse	https://www.wikihow.com/Help-Kidney-Failure-Patients-Who-Refuse-Dialysis
792-1	Mary did not need a recipe in order to mix a cake but Susan did because _ was an instinctive baker.	Mary	Susan	1	1	f	A1WAWEY2810TFN	mix	https://www.wikihow.com/Mix-Hair-Dye
792-2	Mary did not need a recipe in order to mix a cake but Susan did because _ was an inept baker.	Mary	Susan	2	1	f	A1WAWEY2810TFN	mix	https://www.wikihow.com/Mix-Hair-Dye
190-1	Adam had a very lucrative career as a model but Jason did not because _ was very attractive.	Adam	Jason	1	1	m	A1WAWEY2810TFN	model	https://www.wikihow.com/Become-a-Hand-Model
190-2	Adam had a very lucrative career as a model but Jason did not because _ was very plain.	Adam	Jason	2	1	m	A1WAWEY2810TFN	model	https://www.wikihow.com/Become-a-Hand-Model
191-1	Adam did not want to speak to the person they were attracted to but Jason did because _ was shy.	Adam	Jason	1	1	m	A1WAWEY2810TFN	speak	https://www.wikihow.com/Speak-Brazilian-Portuguese
191-2	Adam did not want to speak to the person they were attracted to but Jason did because _ was confident.	Adam	Jason	2	1	m	A1WAWEY2810TFN	speak	https://www.wikihow.com/Speak-Brazilian-Portuguese
797-1	Mary wanted her friend to introduce her to someone but Susan did not as _ found them very attractive.	Mary	Susan	1	1	f	A1WAWEY2810TFN	introduce	https://www.wikihow.com/Introduce-a-Cat-to-a-Dog
797-2	Mary wanted her friend to introduce her to someone but Susan did not as _ found them very ugly.	Mary	Susan	2	1	f	A1WAWEY2810TFN	introduce	https://www.wikihow.com/Introduce-a-Cat-to-a-Dog
197-1	Adam would pay a thousand pounds for a designer dress but Jason would not because _ was very fashionable.	Adam	Jason	1	1	m	A1WAWEY2810TFN	dress	https://www.wikihow.com/Dress-Like-a-California-Girl
197-2	Adam would pay a thousand pounds for a designer dress but Jason would not because _ was very frumpy.	Adam	Jason	2	1	m	A1WAWEY2810TFN	dress	https://www.wikihow.com/Dress-Like-a-California-Girl
990-1	Adam liked to carry a designer bag as an accessory but Jason did not as _ was fashionable.	Adam	Jason	1	1	m	A1WAWEY2810TFN	accessory	https://www.wikihow.com/Design-a-Hanging-Accessory-Organizer
990-2	Adam liked to carry a designer bag as an accessory but Jason did not as _ was practical.	Adam	Jason	2	1	m	A1WAWEY2810TFN	accessory	https://www.wikihow.com/Design-a-Hanging-Accessory-Organizer
999-1	Adam was happy to heat very hot soup but Jason was not because _ was insensitive to temperature.	Adam	Jason	1	1	m	A1WAWEY2810TFN	hot	https://www.wikihow.com/Look-Hot-Without-Make-Up
999-2	Adam was happy to heat very hot soup but Jason was not because _ was sensitive to temperature.	Adam	Jason	2	1	m	A1WAWEY2810TFN	hot	https://www.wikihow.com/Look-Hot-Without-Make-Up
401-1	Adam didn't have a headache after using the paint but Jason did because _ used a face mask.	Adam	Jason	1	2	m	A23Y6SGE73H4IW	paint	https://www.wikihow.com/Paint-Sheet-Metal-for-Home-Decorating
401-2	Adam didn't have a headache after using the paint but Jason did because _ didn't use  a face mask.	Adam	Jason	2	2	m	A23Y6SGE73H4IW	paint	https://www.wikihow.com/Paint-Sheet-Metal-for-Home-Decorating
403-1	Adam filed the claim against Jason after the car accident because _ was not at fault for the accident.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	claim	https://www.wikihow.com/File-a-Wrongful-Termination-Claim
403-2	Adam filed the claim against Jason after the car accident because _ was at fault for the accident.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	claim	https://www.wikihow.com/File-a-Wrongful-Termination-Claim
404-1	After hearing about the good reviews Adam went to Jason for a wedding cake because _ was engaged.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	cake	https://www.wikihow.com/Freeze-Cakes
404-2	After hearing about the good reviews Adam went to Jason for a wedding cake because _ was baker.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	cake	https://www.wikihow.com/Freeze-Cakes
610-1	Mary envied Susan's ability as a caring and competent nurse because _ didn't finish nursing school.	Mary	Susan	1	2	f	A23Y6SGE73H4IW	nurse	https://www.wikihow.com/Make-a-Nurse-Cap
610-2	Mary envied Susan's ability as a caring and competent nurse because _ finished nursing school.	Mary	Susan	2	2	f	A23Y6SGE73H4IW	nurse	https://www.wikihow.com/Make-a-Nurse-Cap
613-1	Adam could never kick the soccer ball as well as Jason because _ was a high school player.	Adam	Jason	1	2	m	A23Y6SGE73H4IW	soccer	https://www.wikihow.com/Do-a-Rabona
613-2	Adam could never kick the soccer ball as well as Jason because _ was a professional player.	Adam	Jason	2	2	m	A23Y6SGE73H4IW	soccer	https://www.wikihow.com/Do-a-Rabona
212-1	Walking a dog is one of Adam's job duties but not Jason because _ is a dog person.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	dog	https://www.wikihow.com/Get-Your-Dog-to-Eat-Dry-Food
212-2	Walking a dog is one of Adam's job duties but not Jason because _ is a cat person.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	dog	https://www.wikihow.com/Get-Your-Dog-to-Eat-Dry-Food
214-1	Mary was able to donate a kidney to Susan after passing away because _ had two good kidneys.	Mary	Susan	1	2	f	A23Y6SGE73H4IW	kidney	https://www.wikihow.com/Test-for-Kidney-Disease
214-2	Mary was able to donate a kidney to Susan after passing away because _ had damaged kidneys.	Mary	Susan	2	2	f	A23Y6SGE73H4IW	kidney	https://www.wikihow.com/Test-for-Kidney-Disease
418-1	Adam knew to prevent the car accident but not Jason because _ was looking ahead.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	prevent	https://www.wikihow.health/Prevent-Hepatitis-B
418-2	Adam knew to prevent the car accident but not Jason because _ was not looking ahead.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	prevent	https://www.wikihow.health/Prevent-Hepatitis-B
811-1	Adam used a fork to scoop and serve the mashed potatoes to Jason because _ had utensils.	Adam	Jason	1	2	m	A23Y6SGE73H4IW	fork	https://www.wikihow.com/Use-a-Fork-and-Knife
811-2	Adam used a fork to scoop and serve the mashed potatoes to Jason because _ didn't have utensils.	Adam	Jason	2	2	m	A23Y6SGE73H4IW	fork	https://www.wikihow.com/Use-a-Fork-and-Knife
425-1	Adam easily put the ball into the basket and scored over Jason because _ was taller.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	score	https://www.wikihow.com/Understand-Your-FICO-Credit-Score
425-2	Adam easily put the ball into the basket and scored over Jason because _ was shorter.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	score	https://www.wikihow.com/Understand-Your-FICO-Credit-Score
428-1	Adam made weekly visits to the parents but not Jason because _ 's parents were alive.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	parents	https://www.wikihow.com/Come-Out-to-Your-Parents
428-2	Adam made weekly visits to the parents but not Jason because _ 's parents were dead.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	parents	https://www.wikihow.com/Come-Out-to-Your-Parents
821-1	Adam knew to use dish soap to get rid of ants but not Jason because _ had read the article.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	ants	https://www.wikihow.com/Care-for-Ants
821-2	Adam knew to use dish soap to get rid of ants but not Jason because _ hadn't read the article.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	ants	https://www.wikihow.com/Care-for-Ants
228-1	Adam enjoyed the roses and pruned them often but not Jason because _ had a rose garden.	Adam	Jason	1	2	m	A23Y6SGE73H4IW	prune	https://www.wikihow.com/Prune-Lilacs
228-2	Adam enjoyed the roses and pruned them often but not Jason because _ didn't have a rose garden.	Adam	Jason	2	2	m	A23Y6SGE73H4IW	prune	https://www.wikihow.com/Prune-Lilacs
23-1	Mary was more friendly and could make friends easier than Susan because _ grew up with other children.	Mary	Susan	1	4	f	A23Y6SGE73H4IW	friendly	https://www.wikihow.life/Be-Friendly
23-2	Mary was more friendly and could make friends easier than Susan because _ grew up as an only child.	Mary	Susan	2	4	f	A23Y6SGE73H4IW	friendly	https://www.wikihow.life/Be-Friendly
27-1	Applying for a loan Adam had to run Jason's credit because _ was the loaner.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	credit	https://www.wikihow.com/Close-a-Secured-Credit-Card
27-2	Applying for a loan Adam had to run Jason's credit because _ was the applicant.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	credit	https://www.wikihow.com/Close-a-Secured-Credit-Card
446-1	Applying oil painting to canvas came easily to Mary but not Susan because _ usually used oil paint.	Mary	Susan	1	1	f	A23Y6SGE73H4IW	canvas	https://www.wikihow.com/Transfer-Photos-Onto-Canvas
446-2	Applying oil painting to canvas came easily to Mary but not Susan because _ usually used acrylic paint.	Mary	Susan	2	1	f	A23Y6SGE73H4IW	canvas	https://www.wikihow.com/Transfer-Photos-Onto-Canvas
242-1	Mary had to ask Susan for a sheet of paper to write a note because _ didn't have a single sheet.	Mary	Susan	1	5	f	A23Y6SGE73H4IW	paper	https://www.wikihow.com/Make-Tracing-Paper
242-2	Mary had to ask Susan for a sheet of paper to write a note because _ had stacks of sheets.	Mary	Susan	2	5	f	A23Y6SGE73H4IW	paper	https://www.wikihow.com/Make-Tracing-Paper
452-1	Adam successfully got a better grade than Jason on the test because _ studied for days.	Adam	Jason	1	2	m	A23Y6SGE73H4IW	test	https://www.wikihow.com/Study-for-an-AP-Test-in-Two-Weeks
452-2	Adam successfully got a better grade than Jason on the test because _ studied for one day.	Adam	Jason	2	2	m	A23Y6SGE73H4IW	test	https://www.wikihow.com/Study-for-an-AP-Test-in-Two-Weeks
648-1	Adam wasn't able to install the roofing like Jason because _ had no experience in roofing.	Adam	Jason	1	3	m	A23Y6SGE73H4IW	roofing	https://www.wikihow.com/Apply-Rolled-Roofing
648-2	Adam wasn't able to install the roofing like Jason because _ was experienced in roofing.	Adam	Jason	2	3	m	A23Y6SGE73H4IW	roofing	https://www.wikihow.com/Apply-Rolled-Roofing
46-1	Seeking comfort was always something Adam looked for but not Jason because _ was self conscious.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	comfort	https://www.wikihow.com/Comfort-Your-Daughter-After-a-Break-Up
46-2	Seeking comfort was always something Adam looked for but not Jason because _ was self assured.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	comfort	https://www.wikihow.com/Comfort-Your-Daughter-After-a-Break-Up
652-1	A flashy automobile is what Mary drives but not Susan because _ makes more money.	Mary	Susan	1	1	f	A23Y6SGE73H4IW	automobile	https://www.wikihow.com/Detail-an-Automobile-Before-Selling
